D	run2	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	494.8	520.0	13	832
D	run2	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	505.4	533.9	14	864
D	run2	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	25.7	27.1	2	144
D	run2	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	521.2	543.6	14	864
D	run2	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	630.1	663.8	11	512
D	run2	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	652.3	687.8	12	544
D	run2	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	25.9	27.5	2	144
D	run2	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	646.4	681.5	12	544
D	run2	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	511.7	536.7	15	976
D	run2	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	535.9	563.7	16	1008
D	run2	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	25.5	27.1	2	144
D	run2	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	547.0	573.8	16	1008
D	run2	map/direct  Bernoulli->out m[p]::Beta	653.1	687.5	15	928
D	run2	map/barrier Bernoulli->out m[p]::Beta	683.1	715.6	16	960
D	run2	resolve/barrier Bernoulli->out m[p]::Beta	25.7	27.4	2	144
D	run2	deferred/barrier Bernoulli->out m[p]::Beta	685.2	716.3	16	960
D	run2	map/direct  Categorical->p q[out]::Categorical	754.1	791.5	18	1056
D	run2	map/barrier Categorical->p q[out]::Categorical	779.7	826.5	19	1088
D	run2	resolve/barrier Categorical->p q[out]::Categorical	25.7	27.6	2	144
D	run2	deferred/barrier Categorical->p q[out]::Categorical	790.4	835.5	19	1088
D	run2	joint-marginal/barrier NMV (out,μ)	151.3	164.3	11	544
D	run2	product/NMV x3	473.4	494.9	9	272
D	run2	product/deferred NMV x3	537.7	560.8	9	272
D	run2	product/NMV x10	660.1	696.0	30	832
D	run2	product/deferred NMV x10	838.1	870.2	30	832
D	run2	product/MvNMC(3) x3	1312.5	1391.7	31	1536
D	run2	marginal-at-variable/NMV x3	527.6	555.3	10	320
D	run2	stream/marginal combineLatest x3 round	111.2	117.4	0	0
D	run2	stream/message combineLatest x3 round	107.5	112.5	0	0
D	run2	event/AfterMessageRuleCallEvent, result::Any	268.4	275.9	3	128
D	run2	barrier/kernel(tuple, ann), Any-typed args	23.0	24.2	1	32
D	run2	barrier/kernel(tuple, ann), known types	3.4	3.7	0	0
D	run2	barrier/kernel(a, b), Any-typed args	23.3	24.2	1	32
