F	run3	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	140.9	149.1	9	384
F	run3	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	26.9	28.6	2	144
F	run3	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	151.9	160.4	9	384
F	run3	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	193.4	204.0	14	944
F	run3	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	211.5	229.5	15	976
F	run3	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	26.1	28.0	2	144
F	run3	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	226.0	236.7	15	976
F	run3	map/direct  Bernoulli->out m[p]::Beta	172.2	181.5	12	768
F	run3	map/barrier Bernoulli->out m[p]::Beta	189.2	202.4	13	800
F	run3	resolve/barrier Bernoulli->out m[p]::Beta	26.7	28.7	2	144
F	run3	deferred/barrier Bernoulli->out m[p]::Beta	202.4	219.0	13	800
F	run3	map/direct  Categorical->p q[out]::Categorical	258.4	295.4	15	896
F	run3	map/barrier Categorical->p q[out]::Categorical	281.4	307.2	16	928
F	run3	resolve/barrier Categorical->p q[out]::Categorical	26.5	28.6	2	144
F	run3	deferred/barrier Categorical->p q[out]::Categorical	294.6	320.5	16	928
F	run3	joint-marginal/barrier NMV (out,μ)	152.1	167.9	11	544
F	run3	product/NMV x3	165.4	178.7	8	240
F	run3	product/deferred NMV x3	224.8	241.9	8	240
F	run3	product/NMV x10	331.5	352.5	29	800
F	run3	product/deferred NMV x10	558.6	578.4	29	800
F	run3	product/MvNMC(3) x3	951.7	1006.6	30	1504
F	run3	marginal-at-variable/NMV x3	204.6	220.2	9	288
F	run3	stream/marginal combineLatest x3 round	111.6	117.5	0	0
F	run3	stream/message combineLatest x3 round	111.9	117.2	0	0
F	run3	event/AfterMessageRuleCallEvent, result::Any	276.3	282.2	3	128
F	run3	barrier/kernel(tuple, ann), Any-typed args	24.3	25.4	1	32
F	run3	barrier/kernel(tuple, ann), known types	3.5	3.7	0	0
F	run3	barrier/kernel(a, b), Any-typed args	23.8	24.8	1	32
F	run3	unpack/map(getdata, 2 messages)	2.0	2.1	0	0
F	run3	graph/iid n=1000 10 it	5.754e6	5.883791e6	-1	10564064
F	run3	graph/chain n=300 10 it	1.3515e7	1.4500042e7	-1	16800704
A	run3	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	793.8	819.6	16	960
A	run3	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	801.5	830.4	17	992
A	run3	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	25.5	26.8	2	144
A	run3	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	822.6	847.8	17	992
A	run3	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	913.5	941.6	14	640
A	run3	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	918.3	951.9	15	672
A	run3	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	26.3	27.3	2	144
A	run3	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	935.8	965.2	15	672
A	run3	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	816.7	843.8	18	1104
A	run3	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	851.3	881.4	19	1136
A	run3	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	25.4	27.3	2	144
A	run3	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	867.8	894.5	19	1136
A	run3	map/direct  Bernoulli->out m[p]::Beta	961.4	1005.9	18	1024
A	run3	map/barrier Bernoulli->out m[p]::Beta	991.6	1033.3	19	1056
A	run3	resolve/barrier Bernoulli->out m[p]::Beta	25.6	27.2	2	144
A	run3	deferred/barrier Bernoulli->out m[p]::Beta	1000.0	1041.7	19	1056
A	run3	map/direct  Categorical->p q[out]::Categorical	1062.5	1095.9	21	1168
A	run3	map/barrier Categorical->p q[out]::Categorical	1075.0	1116.6	22	1200
A	run3	resolve/barrier Categorical->p q[out]::Categorical	25.7	27.2	2	144
A	run3	deferred/barrier Categorical->p q[out]::Categorical	1075.0	1129.1	22	1200
A	run3	joint-marginal/barrier NMV (out,μ)	150.1	159.0	11	544
A	run3	product/NMV x3	1262.5	1291.7	12	384
A	run3	product/deferred NMV x3	1308.3	1341.7	12	384
A	run3	product/NMV x10	1429.2	1470.8	33	944
A	run3	product/deferred NMV x10	1612.5	1645.8	33	944
A	run3	product/MvNMC(3) x3	2069.4	2162.1	34	1648
A	run3	marginal-at-variable/NMV x3	1625.0	1666.7	14	464
A	run3	stream/marginal combineLatest x3 round	105.9	108.1	0	0
A	run3	stream/message combineLatest x3 round	111.7	115.0	0	0
A	run3	event/AfterMessageRuleCallEvent, result::Any	267.5	272.9	3	128
A	run3	barrier/kernel(tuple, ann), Any-typed args	22.7	23.6	1	32
A	run3	barrier/kernel(tuple, ann), known types	3.5	3.7	0	0
A	run3	barrier/kernel(a, b), Any-typed args	22.7	23.4	1	32
A	run3	unpack/map(getdata, 2 messages)	2.0	2.1	0	0
A	run3	graph/iid n=1000 10 it	1.2054125e7	1.2656e7	-1	13446112
A	run3	graph/chain n=300 10 it	2.4479417e7	2.5224458e7	-1	20297952
E	run3	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	230.4	243.6	15	880
E	run3	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	256.3	269.8	16	912
E	run3	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	133.5	142.1	2	48
E	run3	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	264.2	279.5	16	912
E	run3	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	169.7	182.3	11	432
E	run3	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	196.4	216.1	12	464
E	run3	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	138.8	144.4	2	48
E	run3	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	214.3	225.0	12	464
E	run3	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	253.7	301.5	17	1024
E	run3	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	277.9	290.8	18	1056
E	run3	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	190.7	195.3	2	48
E	run3	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	291.0	315.9	18	1056
E	run3	map/direct  Bernoulli->out m[p]::Beta	218.2	231.8	15	848
E	run3	map/barrier Bernoulli->out m[p]::Beta	244.2	284.5	16	880
E	run3	resolve/barrier Bernoulli->out m[p]::Beta	136.0	145.7	2	48
E	run3	deferred/barrier Bernoulli->out m[p]::Beta	272.1	290.2	16	880
E	run3	map/direct  Categorical->p q[out]::Categorical	326.0	344.6	18	960
E	run3	map/barrier Categorical->p q[out]::Categorical	335.9	352.3	19	992
E	run3	resolve/barrier Categorical->p q[out]::Categorical	274.5	285.5	4	208
E	run3	deferred/barrier Categorical->p q[out]::Categorical	353.2	378.1	19	992
E	run3	joint-marginal/barrier NMV (out,μ)	249.0	265.2	16	688
E	run3	product/NMV x3	238.2	256.2	11	288
E	run3	product/deferred NMV x3	242.8	261.6	11	288
E	run3	product/NMV x10	973.5	1056.8	46	1184
E	run3	product/deferred NMV x10	958.3	1023.4	46	1184
E	run3	product/MvNMC(3) x3	1083.3	1129.2	33	1552
E	run3	marginal-at-variable/NMV x3	277.9	297.1	12	320
E	run3	stream/marginal combineLatest x3 round	116.6	123.2	0	0
E	run3	stream/message combineLatest x3 round	114.2	123.4	0	0
E	run3	event/AfterMessageRuleCallEvent, result::Any	273.1	285.1	3	128
E	run3	barrier/kernel(tuple, ann), Any-typed args	27.8	30.7	1	32
E	run3	barrier/kernel(tuple, ann), known types	3.5	3.7	0	0
E	run3	barrier/kernel(a, b), Any-typed args	27.4	29.2	1	32
E	run3	unpack/map(getdata, 2 messages)	28.7	30.7	1	32
E	run3	graph/iid n=1000 10 it	1.2427333e7	1.3416458e7	-1	16969808
E	run3	graph/chain n=300 10 it	1.8363834e7	2.0414042e7	-1	21500848
